"netease_id","qq_id","name","artist","album","ne_name","ne_artist","qq_name","qq_artist","match_source","synced"
"","330621489","黑键","林俊杰","新地球","","","黑键","林俊杰","qq_only",""
"","331723843","落在生命里的光","尹昔眠","落在生命里的光","","","落在生命里的光","尹昔眠","qq_only",""
"","331839675","孤勇者","陈奕迅","孤勇者","","","孤勇者","陈奕迅","qq_only",""
"","332142933","もしも命が描けたら","YOASOBI","THE BOOK 2","","","もしも命が描けたら","YOASOBI","qq_only",""
"","332562324","剑魂","汪苏泷","剑魂","","","剑魂","汪苏泷","qq_only",""
"","332717287","无关风雪与夜话","河图","无关风雪与夜话","","","无关风雪与夜话","河图","qq_only",""
"","333513700","残響散歌","Aimer","残響散歌 / 朝が来る","","","残響散歌","Aimer","qq_only",""
"","335005029","满天星辰不及你","ycccc","满天星辰不及你","","","满天星辰不及你","ycccc","qq_only",""
"","335488092","血染长枪铸唐魂","流浪的蛙蛙","流浪的蛙蛙歌曲合集","","","血染长枪铸唐魂","流浪的蛙蛙","qq_only",""
"","335638750","歌者","谭维维","歌者","","","歌者","谭维维","qq_only",""
"","338156155","Trigger","佐久間貴生","Trigger","","","Trigger","佐久間貴生","qq_only",""
"","347695991","骄傲的你","尹昔眠","骄傲的你","","","骄傲的你","尹昔眠","qq_only",""
"","348029623","狂","剑网3","狂（时间会证明我们的伟大）","","","狂","剑网3","qq_only",""
"","349533276","中国觉醒","华语群星","中国觉醒","","","中国觉醒","华语群星","qq_only",""
"","357451956","人间惊鸿客","Faye 詹雯婷","人间惊鸿客","","","人间惊鸿客","Faye 詹雯婷","qq_only",""
"","3585639","方圆几里","薛之谦","意外","","","方圆几里","薛之谦","qq_only",""
"","3585884","明明就","周杰伦","十二新作","","","明明就","周杰伦","qq_only",""
"","3586263","爱你没差","周杰伦","十二新作","","","爱你没差","周杰伦","qq_only",""
"","3586266","哪里都是你","周杰伦","十二新作","","","哪里都是你","周杰伦","qq_only",""
"","3586669","ボーリング","高桥优","僕らの平成ロックンロール2","","","ボーリング","高桥优","qq_only",""
"","3586675","I LOVE YOU","高桥优","僕らの平成ロックンロール2","","","I LOVE YOU","高桥优","qq_only",""
"","359977649","染","凤凰传奇","染","","","染","凤凰传奇","qq_only",""
"","360294139","花の塔","さユり","花の塔","","","花の塔","さユり","qq_only",""
"","361026819","golden hour","JVKE","this is what ____ feels like (Vol. 1-4)","","","golden hour","JVKE","qq_only",""
"","3625300","あなたがいた森","树海","Wild flower","","","あなたがいた森","树海","qq_only",""
"","368758841","多索雷斯假日","塞壬唱片-MSR","多索雷斯假日OST","","","多索雷斯假日","塞壬唱片-MSR","qq_only",""
"","369482028","花の塔","さユり","酸欠少女","","","花の塔","さユり","qq_only",""
"","369997972","可愛くてごめん (feat. かぴ)","HoneyWorks","告白実行委員会 -FLYING SONGS- 恋してる","","","可愛くてごめん (feat. かぴ)","HoneyWorks","qq_only",""
"","371458308","忘れじの言の葉 (feat. 安次嶺希和子) [2022]","未来古代楽団","忘れじの言の葉／エデンの揺り籃","","","忘れじの言の葉 (feat. 安次嶺希和子) [2022]","未来古代楽団","qq_only",""
"","372213688","戒网","村西","戒网（《黑神话：悟空》游戏插曲）","","","戒网","村西","qq_only",""
"","373924372","纸上雪","许嵩","纸上雪","","","纸上雪","许嵩","qq_only",""
"","375974443","终不还","河图","终不还","","","终不还","河图","qq_only",""
"","376343869","祝福","YOASOBI","祝福","","","祝福","YOASOBI","qq_only",""
"","376407868","STAR WALKIN'","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","","","STAR WALKIN'","Lil Nas X","qq_only",""
"","376794891","青春コンプレックス","結束バンド","青春コンプレックス","","","青春コンプレックス","結束バンド","qq_only",""
"","376959725","Celestial","Ed Sheeran","Celestial","","","Celestial","Ed Sheeran","qq_only",""
"","379477453","Running In The Dark","MONKEY MAJIK","Running In The Dark【手游《明日方舟》印象曲】","","","Running In The Dark","MONKEY MAJIK","qq_only",""
"","379746169","ギターと孤独と蒼い惑星","結束バンド","ギターと孤独と蒼い惑星","","","ギターと孤独と蒼い惑星","結束バンド","qq_only",""
"","388974775","故事终章","程响","故事终章","","","故事终章","程响","qq_only",""
"","389987990","晚风心里吹","李克勤","晚风心里吹","","","晚风心里吹","李克勤","qq_only",""
"","390798","诛仙恋","任贤齐","如果没有你","","","诛仙恋","任贤齐","qq_only",""
"","391460","再别康桥","S.H.E","Play","","","再别康桥","S.H.E","qq_only",""
"","391610675","人是_","周深","人是_","","","人是_","周深","qq_only",""
"","391630674","THREE-BODY (三体)","重塑雕像的权利","THREE-BODY (三体)","","","THREE-BODY (三体)","重塑雕像的权利","qq_only",""
"","391639549","时间的尽头","陈雪燃","三体 电视剧影视原声专辑 第一篇章 (Vol 1)","","","时间的尽头","陈雪燃","qq_only",""
"","399819","アイムヒア","伊藤由奈","I'm Here","","","アイムヒア","伊藤由奈","qq_only",""
"","399956079","前前前世 (movie ver.)","RADWIMPS","君の名は。（黑胶版）","","","前前前世 (movie ver.)","RADWIMPS","qq_only",""
"","403181955","アイドル","YOASOBI","アイドル","","","アイドル","YOASOBI","qq_only",""
"","403778","不能说的秘密","周杰伦","不能说的秘密 电影原声带","","","不能说的秘密","周杰伦","qq_only",""
"","404021829","鸳鸯债","纸嫁衣","鸳鸯债，鸳鸯债纸嫁衣","","","鸳鸯债","纸嫁衣","qq_only",""
"","404334812","メフィスト","女王蜂","メフィスト","","","メフィスト","女王蜂","qq_only",""
"","405007729","愿与愁","林俊杰","重拾_快乐","","","愿与愁","林俊杰","qq_only",""
"","405384","私奔到月球","五月天","离开地球表面 Jump!","","","私奔到月球","五月天","qq_only",""
"","405385","离开地球表面","五月天","离开地球表面 Jump!","","","离开地球表面","五月天","qq_only",""
"","409392599","メフィスト","女王蜂","メフィスト","","","メフィスト","女王蜂","qq_only",""
"","410316","青花瓷","周杰伦","我很忙","","","青花瓷","周杰伦","qq_only",""
"","410422096","ご唱和ください 我の名を！","遠藤正明","","","","ご唱和ください 我の名を！","遠藤正明","qq_only",""
"","411682","一番星","田井中彩智","Lipstick/一番星","","","一番星","田井中彩智","qq_only",""
"","416764","洋葱","杨宗纬","鸽子","","","洋葱","杨宗纬","qq_only",""
"","417199009","笼","张碧晨","笼","","","笼","张碧晨","qq_only",""
"","420627190","离别开出花","就是南方凯","离别开出花","","","离别开出花","就是南方凯","qq_only",""
"","421073371","残響散歌","Aimer","Open α Door","","","残響散歌","Aimer","qq_only",""
"","421186315","flowers","Hana Hope","flowers","","","flowers","Hana Hope","qq_only",""
"","424728186","旅人","罗云熙","旅人","","","旅人","罗云熙","qq_only",""
"","426766846","Misty Memory","塞壬唱片-MSR","火山旅梦OST","","","Misty Memory","塞壬唱片-MSR","qq_only",""
"","426909707","僕らのスペクトラ","きただにひろし","僕らのスペクトラ","","","僕らのスペクトラ","きただにひろし","qq_only",""
"","429407456","少年壮志不言愁","刘欢","神州踏歌60年·6人民军队好","","","少年壮志不言愁","刘欢","qq_only",""
"","431115590","どうして (feat. 野田愛実)","高瀬統也","13月2日","","","どうして (feat. 野田愛実)","高瀬統也","qq_only",""
"","431121167","Ave Mujica","Ave Mujica","Alea jacta est","","","Ave Mujica","Ave Mujica","qq_only",""
"","432446","路...一直都在","陈奕迅","不想放手","","","路...一直都在","陈奕迅","qq_only",""
"","437299878","勇者","YOASOBI","勇者","","","勇者","YOASOBI","qq_only",""
"","438021880","Anytime Anywhere","milet","Anytime Anywhere","","","Anytime Anywhere","milet","qq_only",""
"","439495286","登神 (GODS)","NewJeans","登神 (GODS)","","","登神 (GODS)","NewJeans","qq_only",""
"","442856835","花","藤井风","花","","","花","藤井风","qq_only",""
"","443654270","春日影","MyGO!!!!!","迷迹波","","","春日影","MyGO!!!!!","qq_only",""
"","444238812","探故知","浅影阿","探故知","","","探故知","浅影阿","qq_only",""
"","447257","Always Online","林俊杰","JJ陆","","","Always Online","林俊杰","qq_only",""
"","447260","我还想她","林俊杰","JJ陆","","","我还想她","林俊杰","qq_only",""
"","447624","回忆的沙漏","G.E.M. 邓紫棋","G.E.M.","","","回忆的沙漏","G.E.M. 邓紫棋","qq_only",""
"","447807","突然好想你","五月天","后青春期的诗","","","突然好想你","五月天","qq_only",""
"","447809","生存以上生活以下","五月天","后青春期的诗","","","生存以上生活以下","五月天","qq_only",""
"","447810","你不是真正的快乐","五月天","后青春期的诗","","","你不是真正的快乐","五月天","qq_only",""
"","447816","我心中尚未崩坏的地方","五月天","后青春期的诗","","","我心中尚未崩坏的地方","五月天","qq_only",""
"","448596","逍遥叹","胡歌","仙剑奇侠传 电视剧原声带","","","逍遥叹","胡歌","qq_only",""
"","449195","龙战骑士","周杰伦","魔杰座","","","龙战骑士","周杰伦","qq_only",""
"","449197","蛇舞","周杰伦","魔杰座","","","蛇舞","周杰伦","qq_only",""
"","449198","花海","周杰伦","魔杰座","","","花海","周杰伦","qq_only",""
"","449199","魔术先生","周杰伦","魔杰座","","","魔术先生","周杰伦","qq_only",""
"","449200","说好的幸福呢","周杰伦","魔杰座","","","说好的幸福呢","周杰伦","qq_only",""
"","449205","稻香","周杰伦","魔杰座","","","稻香","周杰伦","qq_only",""
"","450508691","Biri-Biri","YOASOBI","Biri-Biri","","","Biri-Biri","YOASOBI","qq_only",""
"","457679717","HEART BEAT","YOASOBI","HEART BEAT","","","HEART BEAT","YOASOBI","qq_only",""
"","459872048","神のまにまに","初音ミク","","","","神のまにまに","初音ミク","qq_only",""
"","460499","春雨里洗过的太阳","王力宏","心·跳","","","春雨里洗过的太阳","王力宏","qq_only",""
"","460874","清明雨上","许嵩","自定义","","","清明雨上","许嵩","qq_only",""
"","460876","认错","许嵩","自定义","","","认错","许嵩","qq_only",""
"","461870184","晴る","ヨルシカ","晴る","","","晴る","ヨルシカ","qq_only",""
"","462188","情歌","梁静茹","静茹 & 情歌 别再为他流泪","","","情歌","梁静茹","qq_only",""
"","462885","痴心绝对","李圣杰","音乐十年李圣杰, 唯一精选","","","痴心绝对","李圣杰","qq_only",""
"","4631","难念的经","周华健","生·生活","","","难念的经","周华健","qq_only",""
"","464266","全世界都停电","Tank","爱就宅一起 电视剧原声带","","","全世界都停电","Tank","qq_only",""
"","467695336","浸春芜","塞壬唱片-MSR","浸春芜","","","浸春芜","塞壬唱片-MSR","qq_only",""
"","4713218","鳥の詩","Lia","AIR Original SoundTrack","","","鳥の詩","Lia","qq_only",""
"","472004","风云决","任贤齐","齐待","","","风云决","任贤齐","qq_only",""
"","4720510","ONE","塩ノ谷早耶香","Dear Heaven","","","ONE","塩ノ谷早耶香","qq_only",""
"","4720513","Dear Heaven","塩ノ谷早耶香","Dear Heaven","","","Dear Heaven","塩ノ谷早耶香","qq_only",""
"","472269838","Miss U the 715th time","AniFace","三音成曲","","","Miss U the 715th time","AniFace","qq_only",""
"","4727749","划地为牢","羽泉","划地为牢 剑侠情缘网络版原声带","","","划地为牢","羽泉","qq_only",""
"","4753066","英雄杀","陈楚生","英雄杀","","","英雄杀","陈楚生","qq_only",""
"","475659","如果我变成回忆","Tank","第三回合","","","如果我变成回忆","Tank","qq_only",""
"","478520","DNA","五月天","DNA","","","DNA","五月天","qq_only",""
"","4787245","変わらないもの","96猫","アイリス(Iris)","","","変わらないもの","96猫","qq_only",""
"","4795357","Point Zero","梶浦由记","Fate/Zero Original Soundtracks Vol.1","","","Point Zero","梶浦由记","qq_only",""
"","4796615","モノクローム","戸松遥","STAR DRIVER 輝きのタクト1 特典CD","","","モノクローム","戸松遥","qq_only",""
"","4799526","幼女幻奏","Sing, R. Sing!","らんしゃましゃんしゃん","","","幼女幻奏","Sing, R. Sing!","qq_only",""
"","480811","你快回来","孙楠","楠得精选","","","你快回来","孙楠","qq_only",""
"","480878","第二天堂","林俊杰","第二天堂","","","第二天堂","林俊杰","qq_only",""
"","4813985","ROBOTICS;NOTES","林友树","TV ANIMATION ROBOTICS;NOTES オリジナルサウンドトラック","","","ROBOTICS;NOTES","林友树","qq_only",""
"","4829554","天龙八部之宿敌","许嵩","天龙八部之宿敌","","","天龙八部之宿敌","许嵩","qq_only",""
"","4829843","小小","容祖儿","小小","","","小小","容祖儿","qq_only",""
"","4830156","沧海一声笑","任贤齐","为爱走天涯","","","沧海一声笑","任贤齐","qq_only",""
"","4830184","第一次","光良","第1次个人创作专辑","","","第一次","光良","qq_only",""
"","4830223","恒星的恒心","五月天","时光机","","","恒星的恒心","五月天","qq_only",""
"","4830224","生命有一种绝对","五月天","时光机","","","生命有一种绝对","五月天","qq_only",""
"","4830251","让我照顾你","五月天","神的孩子都在跳舞","","","让我照顾你","五月天","qq_only",""
"","4830253","超人","五月天","神的孩子都在跳舞","","","超人","五月天","qq_only",""
"","4830286","知足","五月天","知足 最真杰作选","","","知足","五月天","qq_only",""
"","4830291","拥抱","五月天","知足 最真杰作选","","","拥抱","五月天","qq_only",""
"","4830310","背叛","曹格","SUPERMAN","","","背叛","曹格","qq_only",""
"","4830984","御龙吟","御龙在天","御龙在天 游戏原声带","","","御龙吟","御龙在天","qq_only",""
"","4830992","刀锋偏冷","李宇春","刀锋偏冷","","","刀锋偏冷","李宇春","qq_only",""
"","4845844","I. Allegro con brio","Wiener Philharmoniker","Beethoven: Symphonies Nos. 5 & 7","","","I. Allegro con brio","Wiener Philharmoniker","qq_only",""
"","4845845","II. Andante con moto","Wiener Philharmoniker","Beethoven: Symphonies Nos. 5 & 7","","","II. Andante con moto","Wiener Philharmoniker","qq_only",""
"","4845846","III. Scherzo. Allegro - Trio","Wiener Philharmoniker","Beethoven: Symphonies Nos. 5 & 7","","","III. Scherzo. Allegro - Trio","Wiener Philharmoniker","qq_only",""
"","486156","I Don't Wanna Fight","Westlife","Westlife","","","I Don't Wanna Fight","Westlife","qq_only",""
"","486871564","Arsonist","塞壬唱片-MSR","Arsonist","","","Arsonist","塞壬唱片-MSR","qq_only",""
"","4917988","Merry Christmas Mr. Lawrence","坂本龙一","Three","","","Merry Christmas Mr. Lawrence","坂本龙一","qq_only",""
"","4930516","神话情话","周华健","两岸三地电视剧主题曲大比拼","","","神话情话","周华健","qq_only",""
"","4930723","疯狂世界","五月天","第一张创作专辑","","","疯狂世界","五月天","qq_only",""
"","4931454","相信","五月天","人生海海","","","相信","五月天","qq_only",""
"","4932219","阿姆斯壮","五月天","时光机","","","阿姆斯壮","五月天","qq_only",""
"","4932220","而我知道","五月天","时光机","","","而我知道","五月天","qq_only",""
"","4932453","约翰蓝侬","五月天","神的孩子都在跳舞","","","约翰蓝侬","五月天","qq_only",""
"","4932455","晚安 地球人","五月天","神的孩子都在跳舞","","","晚安 地球人","五月天","qq_only",""
"","4932646","少年","光良","童话","","","少年","光良","qq_only",""
"","4932764","牙关","五月天","知足 最真杰作选","","","牙关","五月天","qq_only",""
"","4932827","燕尾蝶","五月天","Final Home当我们混在一起","","","燕尾蝶","五月天","qq_only",""
"","4945767","别人都说我们会分开","无印良品","珍重 95-99分手纪念精选辑","","","别人都说我们会分开","无印良品","qq_only",""
"","4951687","2EM16_0944“Fate”","鹭巣诗郎","ヱヴァンゲリヲン新劇場版:破 オリジナルサウンドトラック","","","2EM16_0944“Fate”","鹭巣诗郎","qq_only",""
"","4954728","天仙子","谢雨欣","侠客行 电视剧原声带","","","天仙子","谢雨欣","qq_only",""
"","4958714","風の住む街","矶村由纪子","風の住む街","","","風の住む街","矶村由纪子","qq_only",""
"","4959782","Call your name <Vocal: mpi & CASG(Caramel Apple Sound Gadget)>","澤野弘之","TVアニメ「進撃の巨人」オリジナルサウンドトラック 音楽:澤野弘之","","","Call your name <Vocal: mpi & CASG(Caramel Apple Sound Gadget)>","澤野弘之","qq_only",""
"","4966004","Melody","陶喆","Ultrasound 乐之路 1997-2003","","","Melody","陶喆","qq_only",""
"","4966088","CANDY","高桥优","BREAK MY SILENCE","","","CANDY","高桥优","qq_only",""
"","4966093","涙の温度","高桥优","BREAK MY SILENCE","","","涙の温度","高桥优","qq_only",""
"","4976072","红豆","方大同","Timeless 可啦思刻","","","红豆","方大同","qq_only",""
"","4993762","倾尽天下","河图","倾尽天下","","","倾尽天下","河图","qq_only",""
"","5009031","如果我变成回忆","Tank","我爱幸运七 电视剧原声带","","","如果我变成回忆","Tank","qq_only",""
"","5027519","Dの意志","中西亮輔","TVアニメ ハイスクールD×D NEW オリジナルサウンドトラック","","","Dの意志","中西亮輔","qq_only",""
"","5029635","Look At Me Now","Charlie Puth","Ego","","","Look At Me Now","Charlie Puth","qq_only",""
"","5034915","勇気の翼","岩崎元是","そらのおとしものf（フォルテ） ハートが目を覚ます音楽集","","","勇気の翼","岩崎元是","qq_only",""
"","5046094","境界の彼方","茅原实里","境界の彼方 (アニメ盤)","","","境界の彼方","茅原实里","qq_only",""
"","505016256","Mystic Light Quest","塞壬唱片-MSR","Mystic Light Quest","","","Mystic Light Quest","塞壬唱片-MSR","qq_only",""
"","5063374","黑暗骑士 (feat. 五月天)","林俊杰","因你 而在","","","黑暗骑士 (feat. 五月天)","林俊杰","qq_only",""
"","5063375","修炼爱情","林俊杰","因你 而在","","","修炼爱情","林俊杰","qq_only",""
"","5079336","悲痛な闘い","高梨康治","一騎当千Great Guardians～オリジナルサウンドトラック～音楽:高梨康治 他","","","悲痛な闘い","高梨康治","qq_only",""
"","509883094","看见","陈鸿宇","《黑神话：悟空》游戏音乐精选集","","","看见","陈鸿宇","qq_only",""
"","509883527","屁","者来女","《黑神话：悟空》游戏音乐精选集","","","屁","者来女","qq_only",""
"","509884965","勿听","张紫宁","《黑神话：悟空》游戏音乐精选集","","","勿听","张紫宁","qq_only",""
"","509884989","不由己","陈彼得","《黑神话：悟空》游戏音乐精选集","","","不由己","陈彼得","qq_only",""
"","509886808","听","张紫宁","《黑神话：悟空》游戏音乐精选集","","","听","张紫宁","qq_only",""
"","509886941","未竟","秦勇","《黑神话：悟空》游戏音乐精选集","","","未竟","秦勇","qq_only",""
"","5099912","Daisy","STEREO DIVE FOUNDATION","Daisy","","","Daisy","STEREO DIVE FOUNDATION","qq_only",""
"","5104339","Take Me Home","Midnight Red","Midnight Red","","","Take Me Home","Midnight Red","qq_only",""
"","5106429","丑八怪","薛之谦","意外","","","丑八怪","薛之谦","qq_only",""
"","5106430","你还要我怎样","薛之谦","意外","","","你还要我怎样","薛之谦","qq_only",""
"","511457063","雑踏、僕らの街","トゲナシトゲアリ","棘ナシ","","","雑踏、僕らの街","トゲナシトゲアリ","qq_only",""
"","5131923","步步","五月天","步步 自选作品辑 the Best of 1999-2013","","","步步","五月天","qq_only",""
"","5177680","红尘客栈","周杰伦","十二新作","","","红尘客栈","周杰伦","qq_only",""
"","5211334","逆光","孙燕姿","逆光","","","逆光","孙燕姿","qq_only",""
"","5211338","我怀念的","孙燕姿","逆光","","","我怀念的","孙燕姿","qq_only",""
"","522929","记事本","陈慧琳","爱我不爱","","","记事本","陈慧琳","qq_only",""
"","5267638","Soldier","Samantha Jade","Soldier","","","Soldier","Samantha Jade","qq_only",""
"","5293866","特别的人","方大同","危险世界","","","特别的人","方大同","qq_only",""
"","542574330","跳楼机","LBI利比（时柏尘）","跳楼机","","","跳楼机","LBI利比（时柏尘）","qq_only",""
"","5438112","それは僕たちの奇跡","μ's","それは僕たちの奇跡","","","それは僕たちの奇跡","μ's","qq_only",""
"","5453330","高山低谷","林奕匡","3","","","高山低谷","林奕匡","qq_only",""
"","548573223","KiLLKiSS","Ave Mujica","KiLLKiSS","","","KiLLKiSS","Ave Mujica","qq_only",""
"","553145","爱情转移","陈奕迅","爱情呼叫转移","","","爱情转移","陈奕迅","qq_only",""
"","5536869","阴天快乐","陈奕迅","rice & shine","","","阴天快乐","陈奕迅","qq_only",""
"","559571511","Battleplan Extinguished Sins","塞壬唱片-MSR","危机合约净罪作战OST","","","Battleplan Extinguished Sins","塞壬唱片-MSR","qq_only",""
"","5665570","天后","陈势安","天后","","","天后","陈势安","qq_only",""
"","571192300","天球 (そら) のMúsica","Ave Mujica","天球 (そら) のMúsica","","","天球 (そら) のMúsica","Ave Mujica","qq_only",""
"","573416486","顔","Ave Mujica","顔","","","顔","Ave Mujica","qq_only",""
"","573897447","Eclipse","Aimer","Eclipse","","","Eclipse","Aimer","qq_only",""
"","574174789","Imprisoned XII","Ave Mujica","Completeness","","","Imprisoned XII","Ave Mujica","qq_only",""
"","574932243","春日影 - From THE FIRST TAKE","CRYCHIC","春日影 - From THE FIRST TAKE","","","春日影 - From THE FIRST TAKE","CRYCHIC","qq_only",""
"","575371795","若爱能撤回","潘业成","若爱能撤回","","","若爱能撤回","潘业成","qq_only",""
"","575856258","No Bet, No Life","塞壬唱片-MSR","争锋频道：青草城OST","","","No Bet, No Life","塞壬唱片-MSR","qq_only",""
"","580287586","我用什么把你留住","陈楚生","歌手2025 第2期","","","我用什么把你留住","陈楚生","qq_only",""
"","583398164","一首甜甜的流行歌","陈默之","未点亮的星2.0","","","一首甜甜的流行歌","陈默之","qq_only",""
"","593472019","Little Wish","塞壬唱片-MSR","Little Wish","","","Little Wish","塞壬唱片-MSR","qq_only",""
"","601120802","in your blue eyes","Ave Mujica","in your blue eyes","","","in your blue eyes","Ave Mujica","qq_only",""
"","607082400","O Louco: No Caminho do Divino","Fanfic Sonora","O Louco: No Caminho do Divino","","","O Louco: No Caminho do Divino","Fanfic Sonora","qq_only",""
"","608839549","明日坐标","林俊杰","明日坐标","","","明日坐标","林俊杰","qq_only",""
"","620090","東風-piano-","折户伸治","CLANNAD Original Soundtrack","","","東風-piano-","折户伸治","qq_only",""
"","620094","存在-piano-","户越Magome","CLANNAD Original Soundtrack","","","存在-piano-","户越Magome","qq_only",""
"","620123","汐","户越Magome","CLANNAD Original Soundtrack","","","汐","户越Magome","qq_only",""
"","620124","幻想","户越Magome","CLANNAD Original Soundtrack","","","幻想","户越Magome","qq_only",""
"","624265156","Give Me Something (for Arknights Endfield)","OneRepublic","Give Me Something (for Arknights Endfield)","","","Give Me Something (for Arknights Endfield)","OneRepublic","qq_only",""
"","624649","红色高跟鞋","蔡健雅","若你碰到他","","","红色高跟鞋","蔡健雅","qq_only",""
"","637536475","鐵花飛","Mili","鐵花飛","","","鐵花飛","Mili","qq_only",""
"","638596","说谎","林宥嘉","感官/世界","","","说谎","林宥嘉","qq_only",""
"","641265809","永远不回头","沈腾","永远不回头","","","永远不回头","沈腾","qq_only",""
"","641520","新不了情","萧敬腾","爱的时刻自选辑","","","新不了情","萧敬腾","qq_only",""
"","6424568","歳 (弾き語り)","高桥优","太陽と花","","","歳 (弾き語り)","高桥优","qq_only",""
"","646245","起来","五月天","D.N.A LIVE! 五月天创造 小巨蛋演唱会创纪录音","","","起来","五月天","qq_only",""
"","648231","背对背拥抱","林俊杰","100天","","","背对背拥抱","林俊杰","qq_only",""
"","651380","灰色头像","许嵩","寻雾启示","","","灰色头像","许嵩","qq_only",""
"","651382","庐州月","许嵩","寻雾启示","","","庐州月","许嵩","qq_only",""
"","657428009","宜","铁痕电台-MSR","宜","","","宜","铁痕电台-MSR","qq_only",""
"","6589021","千年之恋","F.I.R.飞儿乐团","无限","","","千年之恋","F.I.R.飞儿乐团","qq_only",""
"","661140351","Innocence","塞壬唱片-MSR","Innocence","","","Innocence","塞壬唱片-MSR","qq_only",""
"","661529292","Don't Miss It","塞壬唱片-MSR","Don't Miss It","","","Don't Miss It","塞壬唱片-MSR","qq_only",""
"","680277","跨时代","周杰伦","跨时代","","","跨时代","周杰伦","qq_only",""
"","680278","说了再见","周杰伦","跨时代","","","说了再见","周杰伦","qq_only",""
"","680279","烟花易冷","周杰伦","跨时代","","","烟花易冷","周杰伦","qq_only",""
"","680281","好久不见","周杰伦","跨时代","","","好久不见","周杰伦","qq_only",""
"","680282","雨下一整晚","周杰伦","跨时代","","","雨下一整晚","周杰伦","qq_only",""
"","680284","我落泪情绪零碎","周杰伦","跨时代","","","我落泪情绪零碎","周杰伦","qq_only",""
"","680286","自导自演","周杰伦","跨时代","","","自导自演","周杰伦","qq_only",""
"","680287","超人不会飞","周杰伦","跨时代","","","超人不会飞","周杰伦","qq_only",""
"","698418","忘记时间","胡歌","蓝光 新歌 (精选辑)","","","忘记时间","胡歌","qq_only",""
"","7009851","爱错","王力宏","2008 Music-Man 世界巡回演唱会","","","爱错","王力宏","qq_only",""
"","7023937","剑心","张杰","古剑奇谭 电视原声带","","","剑心","张杰","qq_only",""
"","706664","一番の宝物","VISUAL ARTS","Angel Beats! Original SoundTrack","","","一番の宝物","VISUAL ARTS","qq_only",""
"","706665","Brave Song","VISUAL ARTS","Angel Beats! Original SoundTrack","","","Brave Song","VISUAL ARTS","qq_only",""
"","7102716","惊鸿一面","许嵩","不如吃茶去","","","惊鸿一面","许嵩","qq_only",""
"","7110243","世界は恋に落ちている","CHiCO with HoneyWorks","世界は恋に落ちている","","","世界は恋に落ちている","CHiCO with HoneyWorks","qq_only",""
"","7112755","风度","汪苏泷","万有引力","","","风度","汪苏泷","qq_only",""
"","7112782","不分手的恋爱","汪苏泷","好安静","","","不分手的恋爱","汪苏泷","qq_only",""
"","7122835","想自由","林宥嘉","美妙生活","","","想自由","林宥嘉","qq_only",""
"","7124836","我爱的人","林宥嘉","星光同学会","","","我爱的人","林宥嘉","qq_only",""
"","7137425","ヤキモチ","高桥优","今、そこにある明滅と群生","","","ヤキモチ","高桥优","qq_only",""
"","7150911","星辰变","吴克群","星辰变","","","星辰变","吴克群","qq_only",""
"","7155491","Fire","Gavin DeGraw","Fire","","","Fire","Gavin DeGraw","qq_only",""
"","718273","蜗牛","周杰伦","范特西PLUS","","","蜗牛","周杰伦","qq_only",""
"","718274","黄金甲","周杰伦","黄金甲","","","黄金甲","周杰伦","qq_only",""
"","718475","发如雪","周杰伦","十一月的萧邦","","","发如雪","周杰伦","qq_only",""
"","718476","四面楚歌","周杰伦","十一月的萧邦","","","四面楚歌","周杰伦","qq_only",""
"","718477","夜曲","周杰伦","十一月的萧邦","","","夜曲","周杰伦","qq_only",""
"","718478","一路向北","周杰伦","十一月的萧邦","","","一路向北","周杰伦","qq_only",""
"","718480","黑色毛衣","周杰伦","十一月的萧邦","","","黑色毛衣","周杰伦","qq_only",""
"","718483","麦芽糖","周杰伦","十一月的萧邦","","","麦芽糖","周杰伦","qq_only",""
"","718484","逆鳞","周杰伦","十一月的萧邦","","","逆鳞","周杰伦","qq_only",""
"","718485","飘移","周杰伦","十一月的萧邦","","","飘移","周杰伦","qq_only",""
"","718486","珊瑚海","周杰伦","十一月的萧邦","","","珊瑚海","周杰伦","qq_only",""
"","7198356","为龙","河图","河图精选","","","为龙","河图","qq_only",""
"","7216774","こんな世界、知りたくなかった。","沢井美空","こんな世界、知りたくなかった。(期間生産限定アニメ盤)","","","こんな世界、知りたくなかった。","沢井美空","qq_only",""
"","7253147","黄昏","周传雄","K情歌2","","","黄昏","周传雄","qq_only",""
"","7264724","Snow halation","μ's","Snow halation","","","Snow halation","μ's","qq_only",""
"","726709","珊瑚海","Lara梁心颐","下雨天","","","珊瑚海","Lara梁心颐","qq_only",""
"","7335577","情侣装","许嵩","情侣装","","","情侣装","许嵩","qq_only",""
"","738015","U&I","放課後ティータイム","放課後ティータイム II","","","U&I","放課後ティータイム","qq_only",""
"","738016","天使にふれたよ!","放課後ティータイム","放課後ティータイム II","","","天使にふれたよ!","放課後ティータイム","qq_only",""
"","740366","需要人陪","王力宏","十八般武艺","","","需要人陪","王力宏","qq_only",""
"","743151","勇気100%","光GENJI","侧耳倾听I-第二乐章","","","勇気100%","光GENJI","qq_only",""
"","751049","这，就是爱","张杰","这，就是爱","","","这，就是爱","张杰","qq_only",""
"","764259","心墙","林俊杰","她说 概念自选辑","","","心墙","林俊杰","qq_only",""
